,node,in_degree_weighted,in_degree,out_degree_weighted,out_degree
19579,19579,-6,6,0,0
19580,19580,-7,7,1,1
19581,19581,1,3,1,1
19582,19582,-2,2,1,1
19583,19583,-1,3,0,0
19584,19584,0,2,3,3
19585,19585,-1,1,0,0
19586,19586,-1,1,0,0
19587,19587,-2,2,0,0
19588,19588,-1,1,0,0
19589,19589,-1,1,0,0
19590,19590,-1,1,2,2
19591,19591,-1,1,0,0
19592,19592,-3,3,0,0
19593,19593,-3,3,0,0
19594,19594,-1,1,0,0
19595,19595,-1,3,0,0
19596,19596,-1,1,0,0
19597,19597,-3,3,3,5
19598,19598,-1,1,0,0
19599,19599,0,10,0,0
19600,19600,-4,6,0,0
19601,19601,-5,9,4,4
19602,19602,-1,3,0,2
19603,19603,-1,1,0,0
19604,19604,-1,1,0,0
19605,19605,-1,1,0,0
19606,19606,2,2,0,0
19607,19607,-2,2,0,0
19608,19608,-2,2,1,1
19609,19609,-1,1,0,0
19610,19610,-2,2,0,0
19611,19611,8,8,0,0
19612,19612,-1,3,0,0
19613,19613,-1,1,0,0
19614,19614,0,0,13,13
19615,19615,2,2,0,0
19616,19616,3,3,0,0
19617,19617,7,7,-8,36
19618,19618,2,2,0,0
19619,19619,0,2,0,0
19620,19620,0,2,1,1
19621,19621,-2,2,0,0
19622,19622,3,3,0,0
19623,19623,-1,1,-1,1
19624,19624,-1,1,2,2
19625,19625,-2,2,0,0
19626,19626,0,0,1,1
19627,19627,0,0,1,1
19628,19628,1,1,-13,13
19629,19629,2,2,0,0
19630,19630,0,0,1,1
19631,19631,0,0,2,4
19632,19632,1,1,1,1
19633,19633,1,1,2,2
19634,19634,10,24,0,0
19635,19635,1,1,1,1
19636,19636,0,0,1,1
19637,19637,0,0,5,5
19638,19638,1,3,2,2
19639,19639,2,2,1,1
19640,19640,0,2,0,0
19641,19641,-2,2,0,0
19642,19642,-1,3,8,10
19643,19643,-2,2,0,0
19644,19644,-1,1,1,1
19645,19645,-3,3,1,1
19646,19646,-5,7,0,0
19647,19647,-1,3,-5,7
19648,19648,-1,1,0,0
19649,19649,0,2,0,0
19650,19650,-1,1,0,0
19651,19651,-1,1,1,1
19652,19652,-1,1,1,1
19653,19653,-3,3,0,0
19654,19654,0,2,0,0
19655,19655,-3,5,71,71
19656,19656,0,2,2,2
19657,19657,-3,5,2,2
19658,19658,-1,1,0,0
19659,19659,-1,1,1,1
19660,19660,-2,2,0,0
19661,19661,-1,1,0,0
19662,19662,0,2,0,0
19663,19663,-4,4,0,0
19664,19664,-2,4,0,0
19665,19665,-1,1,0,0
19666,19666,-1,1,0,0
19667,19667,1,3,9,9
19668,19668,-1,1,0,0
19669,19669,-3,5,0,0
19670,19670,0,0,1,1
19671,19671,2,2,-1,7
19672,19672,1,1,0,0
19673,19673,0,0,2,2
19674,19674,0,0,28,28
19675,19675,1,1,0,0
19676,19676,0,0,2,2
19677,19677,1,5,0,0
19678,19678,0,2,0,0
19679,19679,-2,4,0,0
19680,19680,-1,1,11,11
19681,19681,-1,3,2,2
19682,19682,-1,1,0,0
19683,19683,0,8,0,0
19684,19684,0,2,7,9
19685,19685,-1,5,1,1
19686,19686,0,4,0,0
19687,19687,1,3,0,2
19688,19688,-1,5,0,0
19689,19689,-1,1,0,0
19690,19690,-6,8,0,0
19691,19691,3,7,14,14
19692,19692,5,7,3,3
19693,19693,-5,9,2,2
19694,19694,-1,1,1,1
19695,19695,-3,7,0,0
19696,19696,-1,1,0,0
19697,19697,-3,3,2,2
19698,19698,2,4,0,0
19699,19699,-2,2,0,0
19700,19700,1,3,13,19
19701,19701,3,5,4,4
19702,19702,-1,1,0,0
19703,19703,-1,3,0,0
19704,19704,0,0,-9,9
19705,19705,-1,1,0,0
19706,19706,0,2,0,0
19707,19707,4,20,6,14
19708,19708,0,0,3,3
19709,19709,1,1,4,4
19710,19710,1,1,-1,1
19711,19711,0,0,5,5
19712,19712,0,0,1,1
19713,19713,1,1,0,0
19714,19714,1,1,0,0
19715,19715,2,2,1,1
19716,19716,5,7,0,0
19717,19717,0,0,2,2
19718,19718,0,0,1,1
19719,19719,1,1,0,0
19720,19720,1,1,0,2
19721,19721,0,0,1,1
19722,19722,0,0,8,8
19723,19723,4,4,0,0
19724,19724,1,1,2,2
19725,19725,0,2,0,0
19726,19726,-1,1,0,0
19727,19727,-2,2,0,0
19728,19728,1,1,0,0
19729,19729,-2,4,-2,2
19730,19730,0,2,0,0
19731,19731,-1,3,0,0
19732,19732,0,0,2,2
19733,19733,1,1,0,0
19734,19734,1,1,1,1
19735,19735,1,1,1,1
19736,19736,0,4,0,0
19737,19737,0,0,1,1
19738,19738,1,1,0,0
19739,19739,0,0,1,1
19740,19740,2,2,1,1
19741,19741,3,3,3,3
19742,19742,0,0,3,3
19743,19743,1,1,0,0
19744,19744,0,0,1,1
19745,19745,0,0,1,1
19746,19746,0,0,-1,1
19747,19747,-2,2,0,0
19748,19748,0,0,2,2
19749,19749,1,1,1,1
19750,19750,3,3,0,0
19751,19751,0,0,8,8
19752,19752,1,1,1,1
19753,19753,1,3,2,2
19754,19754,1,1,0,0
19755,19755,1,1,-200,200
19756,19756,0,0,4,4
19757,19757,1,1,0,0
19758,19758,2,4,0,0
19759,19759,0,0,1,1
19760,19760,0,0,2,2
19761,19761,-2,2,3,3
19762,19762,1,1,1,1
19763,19763,0,0,1,1
19764,19764,1,1,1,1
19765,19765,0,0,1,1
19766,19766,0,0,4,4
19767,19767,1,1,0,0
19768,19768,0,0,3,3
19769,19769,3,3,6,6
19770,19770,1,1,8,8
19771,19771,1,1,5,5
19772,19772,2,2,5,5
19773,19773,1,1,0,0
19774,19774,0,0,1,1
19775,19775,1,1,6,6
19776,19776,4,10,12,12
19777,19777,0,0,1,1
19778,19778,0,0,-1,1
19779,19779,0,0,1,1
19780,19780,0,0,1,1
19781,19781,-2,2,0,0
19782,19782,-1,7,0,0
19783,19783,-2,2,0,0
19784,19784,0,4,0,0
19785,19785,-1,1,0,0
19786,19786,0,2,0,0
19787,19787,0,2,-1,1
19788,19788,1,3,1,1
19789,19789,1,3,-1,1
19790,19790,-2,8,3,3
19791,19791,1,3,0,0
19792,19792,-3,3,0,0
19793,19793,1,1,0,0
19794,19794,3,3,0,0
19795,19795,1,1,0,0
19796,19796,1,1,0,0
19797,19797,0,2,0,0
19798,19798,4,14,-1,7
19799,19799,1,1,0,0
19800,19800,1,1,0,0
19801,19801,1,1,2,2
19802,19802,1,3,2,2
19803,19803,1,1,2,2
19804,19804,0,0,1,1
19805,19805,0,0,-1,1
19806,19806,0,0,1,1
19807,19807,0,0,-1,7
19808,19808,1,1,0,0
19809,19809,0,0,-5,5
19810,19810,0,0,1,1
19811,19811,0,0,2,2
19812,19812,0,0,2,4
19813,19813,0,0,1,1
19814,19814,0,0,2,2
19815,19815,0,0,2,2
19816,19816,0,0,1,1
19817,19817,2,2,1,1
19818,19818,0,0,-24,32
19819,19819,1,1,0,0
19820,19820,1,1,0,0
19821,19821,0,0,1,1
19822,19822,3,3,0,0
19823,19823,0,0,1,1
19824,19824,1,1,2,2
19825,19825,1,1,3,3
19826,19826,0,0,2,2
19827,19827,2,2,0,0
19828,19828,0,0,1,1
19829,19829,0,0,1,1
19830,19830,1,1,1,1
19831,19831,0,0,6,6
19832,19832,1,1,0,0
19833,19833,0,0,1,1
19834,19834,0,0,1,1
19835,19835,0,2,-1,1
19836,19836,1,1,0,0
19837,19837,1,1,0,0
19838,19838,3,3,0,0
19839,19839,1,1,4,4
19840,19840,5,5,-70,176
19841,19841,2,2,13,13
19842,19842,0,2,0,0
19843,19843,1,1,0,0
19844,19844,1,1,0,0
19845,19845,2,12,8,8
19846,19846,1,1,11,11
19847,19847,0,0,5,5
19848,19848,2,2,1,1
19849,19849,0,0,1,1
19850,19850,0,0,3,3
19851,19851,1,1,1,1
19852,19852,1,1,3,3
19853,19853,1,1,0,0
19854,19854,1,3,0,0
19855,19855,1,1,0,0
19856,19856,1,1,0,0
19857,19857,1,1,0,0
19858,19858,1,1,0,0
19859,19859,1,1,0,0
19860,19860,-1,1,0,0
19861,19861,-1,1,0,0
19862,19862,-1,1,0,0
19863,19863,3,5,9,9
19864,19864,0,0,-2,2
19865,19865,-1,1,3,3
19866,19866,0,4,0,0
19867,19867,1,1,4,4
19868,19868,0,0,0,2
19869,19869,4,6,2,4
19870,19870,1,1,0,0
19871,19871,4,4,3,3
19872,19872,2,4,1,1
19873,19873,1,1,25,25
19874,19874,1,1,3,3
19875,19875,2,2,1,1
19876,19876,1,1,3,3
19877,19877,1,1,10,10
19878,19878,-1,1,1,1
19879,19879,1,3,0,0
19880,19880,-1,1,0,0
19881,19881,1,1,0,0
19882,19882,0,0,2,2
19883,19883,0,0,1,1
19884,19884,0,0,3,3
19885,19885,-3,3,0,0
19886,19886,2,2,1,1
19887,19887,-2,2,0,0
19888,19888,-1,5,2,2
19889,19889,1,1,3,3
19890,19890,1,1,0,0
19891,19891,-2,2,17,17
19892,19892,1,1,0,0
19893,19893,3,3,0,0
19894,19894,2,2,0,0
19895,19895,1,1,1,1
19896,19896,0,0,1,1
19897,19897,1,1,0,0
19898,19898,1,3,0,2
19899,19899,1,1,2,2
19900,19900,10,12,0,0
19901,19901,2,4,6,6
19902,19902,0,0,3,3
19903,19903,1,1,0,0
19904,19904,0,0,2,2
19905,19905,0,0,-1,1
19906,19906,1,1,0,0
19907,19907,1,1,0,0
19908,19908,2,2,2,8
19909,19909,-3,5,0,0
19910,19910,4,6,1,1
19911,19911,1,1,0,0
19912,19912,1,1,0,2
19913,19913,2,2,1,1
19914,19914,-1,1,1,1
19915,19915,0,0,1,1
19916,19916,1,1,0,0
19917,19917,1,3,4,4
19918,19918,2,2,0,4
19919,19919,1,1,15,15
19920,19920,1,1,0,0
19921,19921,1,3,8,8
19922,19922,2,2,0,0
19923,19923,-1,1,0,0
19924,19924,-2,2,0,0
19925,19925,7,9,0,0
19926,19926,1,1,0,2
19927,19927,1,1,1,1
19928,19928,0,0,1,1
19929,19929,0,0,1,1
19930,19930,0,2,-3,3
19931,19931,-1,1,-2,2
19932,19932,-1,1,1,1
19933,19933,1,1,0,0
19934,19934,0,0,1,1
19935,19935,0,0,-1,1
19936,19936,-4,4,6,6
19937,19937,1,1,0,0
19938,19938,1,1,0,0
19939,19939,4,4,1,7
19940,19940,-3,3,0,0
19941,19941,0,0,1,1
19942,19942,-1,1,-1,1
19943,19943,0,0,1,1
19944,19944,1,5,0,0
19945,19945,0,0,-1,7
19946,19946,-1,1,0,0
19947,19947,0,0,2,2
19948,19948,0,0,1,1
19949,19949,2,2,0,0
19950,19950,0,0,9,9
19951,19951,4,6,24,24
19952,19952,4,4,0,0
19953,19953,5,5,0,0
19954,19954,5,5,5,5
19955,19955,0,2,0,0
19956,19956,-1,5,0,0
19957,19957,1,1,1,1
19958,19958,3,5,0,0
19959,19959,-1,3,-56,56
19960,19960,-1,1,1,1
19961,19961,0,0,1,1
19962,19962,-1,1,3,3
19963,19963,1,1,7,7
19964,19964,-1,1,-1,1
19965,19965,2,2,0,0
19966,19966,1,1,0,0
19967,19967,0,0,6,6
19968,19968,1,1,0,0
19969,19969,0,0,1,1
19970,19970,0,0,1,1
19971,19971,0,0,-1,1
19972,19972,0,0,1,1
19973,19973,1,1,2,2
19974,19974,0,4,0,0
19975,19975,-4,6,0,0
19976,19976,-3,5,1,1
19977,19977,1,3,1,1
19978,19978,-3,3,0,0
19979,19979,-1,1,0,0
19980,19980,-1,1,0,0
19981,19981,-4,4,0,0
19982,19982,-11,13,0,0
19983,19983,0,0,1,1
19984,19984,1,1,9,9
19985,19985,-1,1,0,0
19986,19986,0,0,3,3
19987,19987,1,1,0,0
19988,19988,1,1,0,0
19989,19989,2,2,0,0
19990,19990,1,1,1,1
19991,19991,-1,3,-1,1
19992,19992,-2,4,0,0
19993,19993,2,2,0,0
19994,19994,3,3,6,6
19995,19995,2,4,0,0
19996,19996,0,2,0,0
19997,19997,1,1,4,4
19998,19998,1,1,1,1
19999,19999,0,0,1,1
20000,20000,1,1,1,1
20001,20001,2,2,24,24
20002,20002,1,1,5,5
20003,20003,1,5,0,0
20004,20004,1,1,0,0
20005,20005,2,2,0,0
20006,20006,2,2,0,0
20007,20007,0,0,2,2
20008,20008,0,0,2,2
20009,20009,1,1,0,0
20010,20010,0,2,0,0
20011,20011,0,0,-1,1
20012,20012,2,4,6,8
20013,20013,1,1,1,1
20014,20014,2,2,0,0
20015,20015,1,1,1,1
20016,20016,2,2,0,0
20017,20017,0,0,5,11
20018,20018,8,8,-1,1
20019,20019,1,1,0,0
20020,20020,1,1,8,8
20021,20021,2,2,5,5
20022,20022,1,1,0,0
20023,20023,10,10,102,102
20024,20024,4,8,-12,74
20025,20025,0,0,1,1
20026,20026,2,2,-8,14
20027,20027,1,1,8,8
20028,20028,1,1,0,0
20029,20029,1,1,5,5
20030,20030,1,1,0,0
20031,20031,2,2,2,2
20032,20032,1,1,0,0
20033,20033,0,0,-13,31
20034,20034,1,1,7,7
20035,20035,-1,1,0,0
20036,20036,-2,2,3,3
20037,20037,0,2,1,1
20038,20038,0,2,3,3
20039,20039,-1,1,0,0
20040,20040,0,0,4,4
20041,20041,1,1,0,0
20042,20042,3,3,5,5
20043,20043,1,1,0,0
20044,20044,3,5,-1,1
20045,20045,1,9,4,4
20046,20046,1,1,1,1
20047,20047,1,1,2,2
20048,20048,1,1,0,0
20049,20049,0,0,0,2
20050,20050,1,1,0,0
20051,20051,2,2,0,0
20052,20052,0,0,1,1
20053,20053,2,2,31,31
20054,20054,4,6,4,6
20055,20055,-1,1,0,0
20056,20056,1,1,8,8
20057,20057,1,1,6,6
20058,20058,0,2,2,2
20059,20059,0,2,0,0
20060,20060,1,1,0,4
20061,20061,1,1,1,1
20062,20062,2,2,4,4
20063,20063,2,2,5,5
20064,20064,3,3,199,199
20065,20065,3,9,19,21
20066,20066,2,2,14,14
20067,20067,1,1,3,3
20068,20068,2,10,27,27
20069,20069,3,3,5,5
20070,20070,1,1,-1,1
20071,20071,2,4,4,4
20072,20072,0,0,-107,107
20073,20073,-1,1,0,0
20074,20074,-1,1,2,2
20075,20075,-2,2,0,0
20076,20076,-3,3,-1,1
20077,20077,-1,1,0,0
20078,20078,-4,4,0,0
20079,20079,-5,11,0,0
20080,20080,-2,2,0,0
20081,20081,-10,12,0,0
20082,20082,1,1,1,1
20083,20083,1,1,5,5
20084,20084,0,0,7,7
20085,20085,1,1,0,0
20086,20086,0,0,0,2
20087,20087,1,1,2,2
20088,20088,0,4,5,5
20089,20089,1,1,0,0
20090,20090,0,0,1,1
20091,20091,-1,1,5,5
20092,20092,1,1,0,0
20093,20093,1,1,0,0
20094,20094,-1,1,1,1
20095,20095,0,0,-1,1
20096,20096,1,1,2,2
20097,20097,0,0,1,1
20098,20098,2,2,3,3
20099,20099,0,4,6,6
20100,20100,1,1,1,1
20101,20101,0,2,4,4
20102,20102,2,2,0,0
20103,20103,0,0,3,3
20104,20104,-1,1,-3,3
20105,20105,1,1,0,0
20106,20106,2,2,0,0
20107,20107,1,1,0,0
20108,20108,1,1,3,3
20109,20109,1,1,0,0
20110,20110,1,1,0,0
20111,20111,1,1,0,0
20112,20112,1,1,1,1
20113,20113,2,2,9,9
20114,20114,1,1,0,0
20115,20115,1,1,1,1
20116,20116,1,1,0,0
20117,20117,0,0,1,1
20118,20118,2,2,-1,1
20119,20119,2,2,5,5
20120,20120,1,1,0,0
20121,20121,0,0,1,1
20122,20122,0,0,-1,1
20123,20123,0,0,2,2
20124,20124,1,1,0,0
20125,20125,0,0,1,1
20126,20126,0,0,1,1
20127,20127,-1,3,0,0
20128,20128,0,0,1,5
20129,20129,4,8,-6,6
20130,20130,2,2,0,0
20131,20131,1,1,1,1
20132,20132,0,0,-1,1
20133,20133,1,1,1,1
20134,20134,1,1,7,7
20135,20135,3,3,0,0
20136,20136,1,1,0,0
20137,20137,1,1,1,1
20138,20138,-1,1,-24,36
20139,20139,1,1,0,0
20140,20140,1,1,0,0
20141,20141,-2,2,0,0
20142,20142,-1,1,0,0
20143,20143,0,2,0,0
20144,20144,-5,7,15,15
20145,20145,-4,6,1,1
20146,20146,0,0,1,1
20147,20147,1,1,1,1
20148,20148,0,0,-1,1
20149,20149,0,0,1,1
20150,20150,2,2,38,38
20151,20151,3,3,0,0
20152,20152,1,1,0,0
20153,20153,1,3,0,0
20154,20154,1,1,3,3
20155,20155,1,1,0,0
20156,20156,1,1,0,0
20157,20157,0,0,3,3
20158,20158,3,3,0,0
20159,20159,1,1,0,0
20160,20160,-2,2,0,0
20161,20161,0,0,1,1
20162,20162,2,2,0,0
20163,20163,1,1,2,2
20164,20164,1,1,0,0
20165,20165,0,0,7,7
20166,20166,0,0,1,1
20167,20167,2,2,1,1
20168,20168,1,1,2,10
20169,20169,0,0,1,1
20170,20170,0,0,1,1
20171,20171,-3,5,11,11
20172,20172,2,6,0,0
20173,20173,0,0,1,1
20174,20174,0,0,3,3
20175,20175,0,0,1,1
20176,20176,0,0,1,1
20177,20177,0,0,-1,1
20178,20178,0,2,2,2
20179,20179,0,0,0,2
20180,20180,1,1,0,0
20181,20181,0,0,1,1
20182,20182,0,0,3,3
20183,20183,1,1,0,0
20184,20184,0,0,1,1
20185,20185,1,1,1,1
20186,20186,1,1,0,0
20187,20187,2,2,1,1
20188,20188,1,1,0,0
20189,20189,3,3,0,0
20190,20190,1,1,0,0
20191,20191,1,1,0,0
20192,20192,1,1,0,0
20193,20193,3,3,0,0
20194,20194,1,1,0,0
20195,20195,1,1,0,0
20196,20196,1,1,0,0
20197,20197,1,1,0,0
20198,20198,1,1,0,0
20199,20199,1,1,0,0
20200,20200,1,1,0,0
20201,20201,1,1,1,1
20202,20202,1,1,0,0
20203,20203,1,1,2,2
20204,20204,1,1,1,1
20205,20205,1,1,1,1
20206,20206,0,0,1,1
20207,20207,1,1,0,0
20208,20208,0,0,2,2
20209,20209,0,0,11,11
20210,20210,1,1,0,0
20211,20211,2,2,0,0
20212,20212,0,2,0,0
20213,20213,0,0,-66,66
20214,20214,-2,2,0,0
20215,20215,0,4,0,0
20216,20216,-2,2,0,0
20217,20217,-4,6,0,0
20218,20218,0,2,0,0
20219,20219,-1,1,0,0
20220,20220,-2,2,0,0
20221,20221,-1,1,0,0
20222,20222,-4,6,0,0
20223,20223,-2,4,2,2
20224,20224,0,0,4,4
20225,20225,1,1,0,0
20226,20226,0,0,2,2
20227,20227,2,2,5,5
20228,20228,3,3,0,0
20229,20229,0,2,1,3
20230,20230,1,1,0,0
20231,20231,1,1,0,0
20232,20232,0,0,2,2
20233,20233,-1,1,0,0
20234,20234,-1,1,0,0
20235,20235,-1,1,0,0
20236,20236,-1,3,2,2
20237,20237,-10,14,-2,2
20238,20238,-1,1,0,0
20239,20239,-2,2,0,0
20240,20240,0,0,1,1
20241,20241,0,0,1,1
20242,20242,0,0,1,1
20243,20243,0,0,5,7
20244,20244,0,0,1,1
20245,20245,2,2,0,0
20246,20246,0,0,0,2
20247,20247,2,4,0,0
20248,20248,-2,8,0,0
20249,20249,2,2,1,1
20250,20250,1,1,0,0
20251,20251,0,0,1,1
20252,20252,0,0,3,3
20253,20253,0,0,1,1
20254,20254,0,0,1,1
20255,20255,0,0,-2,2
20256,20256,1,3,0,0
20257,20257,0,0,1,1
20258,20258,3,3,6,6
20259,20259,2,2,3,3
20260,20260,1,1,17,17
20261,20261,1,1,0,0
20262,20262,2,2,0,0
20263,20263,0,0,1,1
20264,20264,0,0,-1,1
20265,20265,-3,3,0,0
20266,20266,0,0,1,1
20267,20267,2,2,0,0
20268,20268,4,4,0,0
20269,20269,3,3,22,22
20270,20270,0,2,-2,2
20271,20271,3,3,5,5
20272,20272,0,4,-1,1
20273,20273,3,3,0,0
20274,20274,1,1,0,0
20275,20275,0,0,-1,1
20276,20276,-1,1,0,0
20277,20277,0,0,7,7
20278,20278,0,0,1,1
20279,20279,2,2,5,5
20280,20280,5,9,5,5
20281,20281,0,0,1,1
20282,20282,0,2,0,0
20283,20283,0,0,3,3
20284,20284,2,4,-1,1
20285,20285,0,0,1,1
20286,20286,-1,1,0,0
20287,20287,-1,1,-2,2
20288,20288,0,2,0,0
20289,20289,-4,4,0,0
20290,20290,-4,4,0,0
20291,20291,-2,2,0,0
20292,20292,-5,9,0,0
20293,20293,0,2,0,0
20294,20294,0,0,10,10
20295,20295,2,2,5,5
20296,20296,2,2,2,2
20297,20297,0,0,2,2
20298,20298,1,1,-14,14
20299,20299,1,1,0,0
20300,20300,0,0,1,1
20301,20301,1,1,1,1
20302,20302,0,0,4,4
20303,20303,1,1,0,0
20304,20304,4,4,-3,13
20305,20305,1,1,2,2
20306,20306,-5,7,0,0
20307,20307,1,1,2,2
20308,20308,1,1,3,3
20309,20309,0,0,2,2
20310,20310,0,0,1,3
20311,20311,1,1,0,0
20312,20312,1,1,2,2
20313,20313,1,3,3,3
20314,20314,0,0,-1,1
20315,20315,-1,1,1,1
20316,20316,3,3,23,23
20317,20317,2,2,0,0
20318,20318,0,0,3,3
20319,20319,-1,1,0,0
20320,20320,0,0,1,1
20321,20321,0,0,25,25
20322,20322,1,1,0,0
20323,20323,1,1,0,0
20324,20324,1,1,0,0
20325,20325,1,1,0,0
20326,20326,3,5,13,13
20327,20327,2,2,0,0
20328,20328,0,0,2,2
20329,20329,0,0,1,1
20330,20330,0,0,1,1
20331,20331,0,0,1,1
20332,20332,1,1,11,11
20333,20333,8,8,19,19
20334,20334,1,1,0,0
20335,20335,0,0,1,1
20336,20336,0,0,1,1
20337,20337,1,1,4,4
20338,20338,0,2,0,0
20339,20339,0,0,30,30
20340,20340,0,0,1,1
20341,20341,0,0,-1,1
20342,20342,0,0,1,1
20343,20343,-1,1,-1,1
20344,20344,0,0,1,1
20345,20345,2,2,0,0
20346,20346,1,1,1,1
20347,20347,0,0,-3,3
20348,20348,0,0,1,1
20349,20349,2,2,7,7
20350,20350,0,4,4,4
20351,20351,0,0,1,1
20352,20352,0,0,1,1
20353,20353,-1,1,2,2
20354,20354,3,3,15,15
20355,20355,1,1,2,2
20356,20356,1,1,1,1
20357,20357,0,0,1,1
20358,20358,0,0,6,6
20359,20359,1,1,1,5
20360,20360,1,1,0,0
20361,20361,0,0,-1,3
20362,20362,0,8,-1,3
20363,20363,1,3,3,3
20364,20364,-6,6,0,0
20365,20365,-3,3,-1,1
20366,20366,0,2,0,0
20367,20367,-2,4,3,3
20368,20368,0,0,1,1
20369,20369,4,4,0,0
20370,20370,1,1,0,0
20371,20371,1,1,0,0
20372,20372,4,4,0,0
20373,20373,1,1,0,0
20374,20374,1,1,0,0
20375,20375,0,0,5,5
20376,20376,3,3,0,0
20377,20377,1,1,0,0
20378,20378,1,1,0,0
20379,20379,0,2,0,0
20380,20380,1,1,0,0
20381,20381,2,2,1,3
20382,20382,0,0,3,3
20383,20383,2,2,2,2
20384,20384,0,0,1,1
20385,20385,1,1,1,1
20386,20386,0,0,14,14
20387,20387,2,2,0,0
20388,20388,3,5,-63,63
20389,20389,-4,6,0,0
20390,20390,-2,2,0,0
20391,20391,-2,2,0,0
20392,20392,-1,1,0,0
20393,20393,-1,1,0,0
20394,20394,-3,3,0,0
20395,20395,1,5,-6,6
20396,20396,-1,1,0,0
20397,20397,3,7,6,6
20398,20398,0,0,2,2
20399,20399,0,0,1,1
20400,20400,0,0,1,1
20401,20401,1,3,1,3
20402,20402,3,3,0,0
20403,20403,0,0,3,3
20404,20404,0,0,1,1
20405,20405,1,1,4,4
20406,20406,-1,1,0,0
20407,20407,0,2,0,0
20408,20408,0,0,1,1
20409,20409,0,0,1,1
20410,20410,3,3,4,4
20411,20411,2,2,2,2
20412,20412,1,1,1,1
20413,20413,1,1,1,1
20414,20414,0,0,6,6
20415,20415,0,0,1,1
20416,20416,0,0,-1,1
20417,20417,0,0,8,8
20418,20418,1,3,0,0
20419,20419,1,1,0,0
20420,20420,4,4,0,0
20421,20421,1,1,0,0
20422,20422,2,2,-1,3
20423,20423,-1,1,0,0
20424,20424,-1,1,0,0
20425,20425,-2,2,0,0
20426,20426,-1,1,0,0
20427,20427,-2,4,0,0
20428,20428,-1,1,0,0
20429,20429,-2,6,0,0
20430,20430,-1,1,1,1
20431,20431,0,4,0,0
20432,20432,-1,3,-7,9
20433,20433,1,3,0,0
20434,20434,0,6,0,0
20435,20435,-1,3,-23,25
20436,20436,-1,1,1,1
20437,20437,-2,2,0,0
20438,20438,-1,1,0,0
20439,20439,-1,1,0,0
20440,20440,-1,1,0,0
20441,20441,-1,1,0,0
20442,20442,-1,1,0,0
20443,20443,-1,1,-2,4
20444,20444,0,0,2,2
20445,20445,1,1,0,0
20446,20446,4,4,0,0
20447,20447,0,2,0,0
20448,20448,1,1,1,1
20449,20449,1,1,0,0
20450,20450,8,8,117,117
20451,20451,7,7,88,90
20452,20452,3,3,-179,179
20453,20453,-1,7,0,0
20454,20454,-1,3,0,0
20455,20455,-3,5,4,4
20456,20456,-1,1,0,0
20457,20457,-1,1,0,0
20458,20458,-1,1,0,0
20459,20459,-1,3,-1,1
20460,20460,0,4,0,0
20461,20461,-1,1,1,1
20462,20462,0,2,0,0
20463,20463,-1,1,3,3
20464,20464,-2,2,-1,1
20465,20465,-1,1,0,0
20466,20466,0,2,8,8
20467,20467,-1,1,0,0
20468,20468,-1,1,0,0
20469,20469,-2,2,0,0
20470,20470,-4,4,0,0
20471,20471,0,0,1,1
20472,20472,1,1,3,3
20473,20473,2,4,6,6
20474,20474,0,2,0,0
20475,20475,1,3,0,0
20476,20476,-3,3,0,0
20477,20477,1,1,0,0
20478,20478,0,0,1,1
20479,20479,0,0,0,2
20480,20480,-1,1,3,3
20481,20481,0,2,5,5
20482,20482,0,0,1,1
20483,20483,3,3,0,0
20484,20484,0,0,15,15
20485,20485,3,3,0,0
20486,20486,1,1,0,0
20487,20487,1,1,0,0
20488,20488,0,0,2,2
20489,20489,-1,1,0,0
20490,20490,1,1,0,0
20491,20491,-2,2,15,15
20492,20492,-2,2,-1,1
20493,20493,0,2,0,0
20494,20494,-1,1,0,0
20495,20495,-1,1,0,0
20496,20496,0,0,2,2
20497,20497,0,0,1,1
20498,20498,1,1,3,3
20499,20499,4,4,2,2
20500,20500,1,1,2,2
20501,20501,1,1,0,0
20502,20502,2,2,6,6
20503,20503,0,2,-1,1
20504,20504,2,2,20,20
20505,20505,1,1,0,0
20506,20506,2,6,0,0
20507,20507,1,1,4,4
20508,20508,1,1,11,11
20509,20509,5,5,0,0
20510,20510,1,1,0,0
20511,20511,0,0,7,7
20512,20512,2,2,0,0
20513,20513,0,0,1,1
20514,20514,0,0,1,1
20515,20515,1,1,0,0
20516,20516,3,3,2,2
20517,20517,7,9,0,0
20518,20518,0,0,-1,1
20519,20519,0,0,2,2
20520,20520,2,2,0,0
20521,20521,0,0,1,1
20522,20522,-1,1,1,1
20523,20523,2,2,10,10
20524,20524,1,1,1,1
20525,20525,3,3,1,1
20526,20526,4,8,0,0
20527,20527,1,1,0,0
20528,20528,1,1,0,0
20529,20529,2,4,8,8
20530,20530,2,2,0,0
20531,20531,-1,1,2,2
20532,20532,1,1,0,0
20533,20533,0,0,1,1
20534,20534,0,0,1,1
20535,20535,1,1,1,1
20536,20536,2,2,3,5
20537,20537,4,6,0,0
20538,20538,0,0,7,7
20539,20539,0,2,0,0
20540,20540,0,2,1,1
20541,20541,1,1,0,0
20542,20542,-1,1,1,1
20543,20543,1,1,0,0
20544,20544,0,0,1,1
20545,20545,0,0,1,1
20546,20546,0,0,-1,1
20547,20547,1,1,0,0
20548,20548,0,0,2,2
20549,20549,0,0,1,1
20550,20550,1,1,2,2
20551,20551,1,1,2,2
20552,20552,0,0,-2,2
20553,20553,0,0,1,1
